u_cost_rel,u_consent_rel,u_content_rel,s_cost_rel,s_consent_rel,s_content_rel,score_default,score_binary_2c,score_binary_3c,score_562_2c,score_562_3c,score_532_2c,score_532_3c,score_524_2c,score_524_3c,score_564_2c,score_564_3c,consent_562_2c,consent_532_2c,consent_562_3c,consent_532_3c,cost_562,cost532,
0.6,0.1,0.3,0.1,0.8,0.1,106,8100,7200,8100,7200,8100,7200,8100,7200,8100,7200,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.6,0.1,0.3,0.2,0.1,0.7,744,7200,6970,7200,6972,7200,6972,7200,6970,7200,6972,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,identification,externalContent,1,1,
0.6,0.1,0.3,0.2,0.2,0.6,638,7200,6900,7200,6900,7200,6900,7200,6900,7200,6900,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.6,0.1,0.3,0.2,0.3,0.5,531,7200,6900,7200,6900,7200,6900,7200,6900,7200,6900,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.6,0.1,0.3,0.2,0.4,0.4,425,7200,6900,7200,6900,7200,6900,7200,6900,7200,6900,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.6,0.1,0.3,0.2,0.5,0.3,319,7200,6900,7200,6900,7200,6900,7200,6900,7200,6900,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.6,0.1,0.3,0.2,0.6,0.2,213,7200,6900,7200,6900,7200,6900,7200,6900,7200,6900,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.6,0.1,0.3,0.3,0.1,0.6,638,6300,6630,6300,6642,6300,6642,6300,6630,6300,6642,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,personalizedAds,analytics,1,1,
0.6,0.1,0.3,0.3,0.2,0.5,531,6300,6600,6300,6600,6300,6600,6300,6600,6300,6600,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.6,0.1,0.3,0.3,0.3,0.4,425,6300,6600,6300,6600,6300,6600,6300,6600,6300,6600,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.6,0.1,0.3,0.3,0.4,0.3,319,6300,6600,6300,6600,6300,6600,6300,6600,6300,6600,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.6,0.1,0.3,0.3,0.5,0.2,213,6300,6600,6300,6600,6300,6600,6300,6600,6300,6600,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.6,0.1,0.3,0.4,0.1,0.5,531,5400,6300,5400,6320,5400,6320,5400,6300,5400,6320,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,personalizedAds identification,personalizedAds,1,1,
0.6,0.1,0.3,0.4,0.2,0.4,425,5400,6300,5400,6300,5400,6300,5400,6300,5400,6300,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.6,0.1,0.3,0.4,0.3,0.3,319,5400,6300,5400,6300,5400,6300,5400,6300,5400,6300,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.6,0.1,0.3,0.4,0.4,0.2,213,5400,6300,5400,6300,5400,6300,5400,6300,5400,6300,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.6,0.1,0.3,0.4,0.5,0.1,106,5400,6300,5400,6300,5400,6300,5400,6300,5400,6300,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.6,0.1,0.3,0.5,0.1,0.4,425,4500,6000,4500,6006,4500,6004,4500,6000,4500,6006,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,personalizedContent personalizedAds externalContent identification,personalizedAds externalContent,1,1,
0.6,0.1,0.3,0.5,0.2,0.3,319,4500,6000,4500,6000,4500,6000,4500,6000,4500,6000,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.6,0.1,0.3,0.5,0.3,0.2,213,4500,6000,4500,6000,4500,6000,4500,6000,4500,6000,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.6,0.1,0.3,0.5,0.4,0.1,106,4500,6000,4500,6000,4500,6000,4500,6000,4500,6000,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.6,0.1,0.3,0.6,0.1,0.3,319,3600,5700,3600,5700,3600,5700,3600,5700,3600,5700,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics personalizedContent personalizedAds externalContent identification,analytics personalizedAds,1,1,
0.6,0.1,0.3,0.6,0.2,0.2,213,3600,5700,3600,5700,3600,5700,3600,5700,3600,5700,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.6,0.1,0.3,0.7,0.1,0.2,213,2700,5400,2700,5400,2700,5400,2700,5400,2700,5400,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.6,0.1,0.3,0.8,0.1,0.1,106,1800,5180,1800,5180,1800,5180,1800,5180,1800,5180,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,,,6,6,
0.6,0.2,0.2,0,0.1,0.9,1238,9000,7650,9000,7650,9000,7650,9000,7650,9000,7650,,,,,1,1,
0.6,0.2,0.2,0,0.2,0.8,1100,8000,6800,8100,6806,8100,6806,8000,6800,8100,6806,personalizedAds identification,personalizedAds,identification,externalContent,1,1,
0.6,0.2,0.2,0,0.3,0.7,962,8000,6500,8000,6500,8000,6500,8000,6500,8000,6500,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.6,0.2,0.2,0,0.4,0.6,825,8000,6500,8000,6500,8000,6500,8000,6500,8000,6500,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.6,0.2,0.2,0,0.5,0.5,688,8000,6500,8000,6500,8000,6500,8000,6500,8000,6500,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.6,0.2,0.2,0,0.6,0.4,550,8000,6500,8000,6500,8000,6500,8000,6500,8000,6500,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.6,0.2,0.2,0,0.7,0.3,413,8000,6500,8000,6500,8000,6500,8000,6500,8000,6500,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.6,0.2,0.2,0,0.8,0.2,275,8000,6500,8000,6500,8000,6500,8000,6500,8000,6500,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.6,0.2,0.2,0,0.9,0.1,138,8000,6500,8000,6500,8000,6500,8000,6500,8000,6500,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.6,0.2,0.2,0.1,0.1,0.8,1100,8000,7310,8000,7310,8000,7310,8000,7310,8000,7310,,,,,1,1,
0.6,0.2,0.2,0.1,0.2,0.7,962,7200,6460,7224,6480,7216,6474,7200,6460,7224,6480,personalizedContent personalizedAds externalContent identification,personalizedAds externalContent,externalContent identification,externalContent,1,1,
0.6,0.2,0.2,0.1,0.3,0.6,825,7200,6240,7200,6240,7200,6240,7200,6240,7200,6240,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.6,0.2,0.2,0.1,0.4,0.5,688,7200,6240,7200,6240,7200,6240,7200,6240,7200,6240,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.6,0.2,0.2,0.1,0.5,0.4,550,7200,6240,7200,6240,7200,6240,7200,6240,7200,6240,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.6,0.2,0.2,0.1,0.6,0.3,413,7200,6240,7200,6240,7200,6240,7200,6240,7200,6240,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.6,0.2,0.2,0.1,0.7,0.2,275,7200,6240,7200,6240,7200,6240,7200,6240,7200,6240,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.6,0.2,0.2,0.1,0.8,0.1,138,7200,6240,7200,6240,7200,6240,7200,6240,7200,6240,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.6,0.2,0.2,0.2,0.1,0.7,962,7000,6970,7000,6970,7000,6970,7000,6970,7000,6970,,,,,1,1,
0.6,0.2,0.2,0.2,0.2,0.6,825,6400,6120,6400,6162,6400,6160,6400,6120,6400,6162,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,personalizedContent externalContent identification,analytics,1,1,
0.6,0.2,0.2,0.2,0.3,0.5,688,6400,5980,6400,5980,6400,5980,6400,5980,6400,5980,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.6,0.2,0.2,0.2,0.4,0.4,550,6400,5980,6400,5980,6400,5980,6400,5980,6400,5980,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.6,0.2,0.2,0.2,0.5,0.3,413,6400,5980,6400,5980,6400,5980,6400,5980,6400,5980,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.6,0.2,0.2,0.2,0.6,0.2,275,6400,5980,6400,5980,6400,5980,6400,5980,6400,5980,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.6,0.2,0.2,0.3,0.1,0.6,825,6000,6630,6000,6630,6000,6630,6000,6630,6000,6630,,,,,1,1,
0.6,0.2,0.2,0.3,0.2,0.5,688,5600,5780,5600,5852,5600,5852,5600,5780,5600,5852,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,personalizedAds,analytics,1,1,
0.6,0.2,0.2,0.3,0.3,0.4,550,5600,5720,5600,5720,5600,5720,5600,5720,5600,5720,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.6,0.2,0.2,0.3,0.4,0.3,413,5600,5720,5600,5720,5600,5720,5600,5720,5600,5720,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.6,0.2,0.2,0.3,0.5,0.2,275,5600,5720,5600,5720,5600,5720,5600,5720,5600,5720,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.6,0.2,0.2,0.4,0.1,0.5,688,5000,6290,5000,6290,5000,6290,5000,6290,5000,6290,,,,,1,1,
0.6,0.2,0.2,0.4,0.2,0.4,550,4800,5460,4800,5550,4800,5550,4800,5460,4800,5550,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,personalizedAds identification,personalizedAds,1,1,
0.6,0.2,0.2,0.4,0.3,0.3,413,4800,5460,4800,5460,4800,5460,4800,5460,4800,5460,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.6,0.2,0.2,0.4,0.4,0.2,275,4800,5460,4800,5460,4800,5460,4800,5460,4800,5460,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.6,0.2,0.2,0.4,0.5,0.1,138,4800,5460,4800,5460,4800,5460,4800,5460,4800,5460,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.6,0.2,0.2,0.5,0.1,0.4,550,4000,5950,4050,5950,4050,5950,4000,5950,4050,5950,personalizedAds identification,personalizedAds,,,1,1,
0.6,0.2,0.2,0.5,0.2,0.3,413,4000,5200,4000,5256,4000,5256,4000,5200,4000,5256,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,personalizedAds externalContent identification,personalizedAds externalContent,1,1,
0.6,0.2,0.2,0.5,0.3,0.2,275,4000,5200,4000,5200,4000,5200,4000,5200,4000,5200,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.6,0.2,0.2,0.5,0.4,0.1,138,4000,5200,4000,5200,4000,5200,4000,5200,4000,5200,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.6,0.2,0.2,0.6,0.1,0.3,413,3200,5610,3200,5610,3200,5610,3200,5610,3200,5610,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,,,1,1,
0.6,0.2,0.2,0.6,0.2,0.2,275,3200,4940,3200,4970,3200,4964,3200,4940,3200,4970,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,personalizedContent personalizedAds externalContent identification,personalizedAds externalContent,1,1,
0.6,0.2,0.2,0.7,0.1,0.2,275,2400,5320,2400,5320,2400,5320,2400,5320,2400,5320,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,,,6,6,
0.6,0.2,0.2,0.8,0.1,0.1,138,1600,5180,1600,5180,1600,5180,1600,5180,1600,5180,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,,,6,6,
0.7,0.1,0.2,0,0.1,0.9,788,9000,7470,9025,7470,9025,7470,9000,7470,9025,7470,personalizedAds identification,personalizedAds,,,1,1,
0.7,0.1,0.2,0,0.2,0.8,700,9000,7200,9000,7200,9000,7200,9000,7200,9000,7200,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.7,0.1,0.2,0,0.3,0.7,613,9000,7200,9000,7200,9000,7200,9000,7200,9000,7200,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.7,0.1,0.2,0,0.4,0.6,525,9000,7200,9000,7200,9000,7200,9000,7200,9000,7200,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.7,0.1,0.2,0,0.5,0.5,438,9000,7200,9000,7200,9000,7200,9000,7200,9000,7200,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.7,0.1,0.2,0,0.6,0.4,350,9000,7200,9000,7200,9000,7200,9000,7200,9000,7200,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.7,0.1,0.2,0,0.7,0.3,263,9000,7200,9000,7200,9000,7200,9000,7200,9000,7200,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.7,0.1,0.2,0,0.8,0.2,175,9000,7200,9000,7200,9000,7200,9000,7200,9000,7200,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.7,0.1,0.2,0,0.9,0.1,88,9000,7200,9000,7200,9000,7200,9000,7200,9000,7200,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.7,0.1,0.2,0.1,0.1,0.8,700,8100,7138,8100,7138,8100,7138,8100,7138,8100,7138,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,,,1,1,
0.7,0.1,0.2,0.1,0.2,0.7,613,8100,6912,8100,6912,8100,6912,8100,6912,8100,6912,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.7,0.1,0.2,0.1,0.3,0.6,525,8100,6912,8100,6912,8100,6912,8100,6912,8100,6912,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.7,0.1,0.2,0.1,0.4,0.5,438,8100,6912,8100,6912,8100,6912,8100,6912,8100,6912,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.7,0.1,0.2,0.1,0.5,0.4,350,8100,6912,8100,6912,8100,6912,8100,6912,8100,6912,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.7,0.1,0.2,0.1,0.6,0.3,263,8100,6912,8100,6912,8100,6912,8100,6912,8100,6912,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.7,0.1,0.2,0.1,0.7,0.2,175,8100,6912,8100,6912,8100,6912,8100,6912,8100,6912,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.7,0.1,0.2,0.1,0.8,0.1,88,8100,6912,8100,6912,8100,6912,8100,6912,8100,6912,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.7,0.1,0.2,0.2,0.1,0.7,613,7200,6806,7200,6806,7200,6806,7200,6806,7200,6806,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,,,1,1,
0.7,0.1,0.2,0.2,0.2,0.6,525,7200,6624,7200,6624,7200,6624,7200,6624,7200,6624,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.7,0.1,0.2,0.2,0.3,0.5,438,7200,6624,7200,6624,7200,6624,7200,6624,7200,6624,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.7,0.1,0.2,0.2,0.4,0.4,350,7200,6624,7200,6624,7200,6624,7200,6624,7200,6624,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.7,0.1,0.2,0.2,0.5,0.3,263,7200,6624,7200,6624,7200,6624,7200,6624,7200,6624,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.7,0.1,0.2,0.2,0.6,0.2,175,7200,6624,7200,6624,7200,6624,7200,6624,7200,6624,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.7,0.1,0.2,0.3,0.1,0.6,525,6300,6474,6300,6480,6300,6478,6300,6474,6300,6480,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,externalContent identification,externalContent,1,1,
0.7,0.1,0.2,0.3,0.2,0.5,438,6300,6336,6300,6336,6300,6336,6300,6336,6300,6336,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.7,0.1,0.2,0.3,0.3,0.4,350,6300,6336,6300,6336,6300,6336,6300,6336,6300,6336,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.7,0.1,0.2,0.3,0.4,0.3,263,6300,6336,6300,6336,6300,6336,6300,6336,6300,6336,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.7,0.1,0.2,0.3,0.5,0.2,175,6300,6336,6300,6336,6300,6336,6300,6336,6300,6336,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.7,0.1,0.2,0.4,0.1,0.5,438,5400,6142,5400,6160,5400,6150,5400,6142,5400,6160,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,personalizedContent externalContent identification,externalContent,1,1,
0.7,0.1,0.2,0.4,0.2,0.4,350,5400,6048,5400,6048,5400,6048,5400,6048,5400,6048,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.7,0.1,0.2,0.4,0.3,0.3,263,5400,6048,5400,6048,5400,6048,5400,6048,5400,6048,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.7,0.1,0.2,0.4,0.4,0.2,175,5400,6048,5400,6048,5400,6048,5400,6048,5400,6048,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.7,0.1,0.2,0.4,0.5,0.1,88,5400,6048,5400,6048,5400,6048,5400,6048,5400,6048,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.7,0.1,0.2,0.5,0.1,0.4,350,4500,5810,4500,5840,4500,5822,4500,5810,4500,5840,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,personalizedContent externalContent identification,externalContent,1,1,
0.7,0.1,0.2,0.5,0.2,0.3,263,4500,5760,4500,5760,4500,5760,4500,5760,4500,5760,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.7,0.1,0.2,0.5,0.3,0.2,175,4500,5760,4500,5760,4500,5760,4500,5760,4500,5760,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.7,0.1,0.2,0.5,0.4,0.1,88,4500,5760,4500,5760,4500,5760,4500,5760,4500,5760,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.7,0.1,0.2,0.6,0.1,0.3,263,3600,5478,3600,5520,3600,5494,3600,5478,3600,5520,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,personalizedContent externalContent identification,externalContent,1,1,
0.7,0.1,0.2,0.6,0.2,0.2,175,3600,5472,3600,5472,3600,5472,3600,5472,3600,5472,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.7,0.1,0.2,0.7,0.1,0.2,175,2700,5184,2700,5200,2700,5184,2700,5184,2700,5200,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,personalizedContent externalContent identification,analytics personalizedAds externalContent,1,1,
0.7,0.1,0.2,0.8,0.1,0.1,88,1800,4896,1800,4896,1800,4896,1800,4896,1800,4896,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.8,0.1,0.1,0,0.1,0.9,619,9000,7200,9025,7200,9025,7200,9000,7200,9025,7200,personalizedAds identification,personalizedAds,,,1,1,
